time_ms,action,a,b,c
28629,STATE,2,286,
28643,STATE,3,286,
28648,STATE,4,286,
28655,STATE,5,286,
28678,STATE,6,286,
28696,STATE,7,286,
28700,STATE,0,287,
28711,STATE,1,287,
28717,STATE,2,287,
28742,STATE,4,287,
28746,STATE,3,287,
28766,RAISE,2,400,3000
28768,STATE,5,287,
28769,STATE,6,287,
28781,STATE,7,287,
28804,STATE,0,288,
28811,STATE,1,288,
28821,STATE,2,288,
28825,RAISE,2,400,3000
28830,STATE,3,288,
28851,STATE,4,288,
28854,STATE,5,288,
28882,STATE,6,288,
28897,STATE,7,288,
28905,STATE,0,289,
28915,STATE,2,289,
28920,STATE,1,289,
28946,STATE,3,289,
28956,STATE,5,289,
28960,STATE,4,289,
28965,STATE,6,289,
28986,STATE,7,289,
28991,STATE,0,290,
29010,STATE,1,290,
29029,STATE,2,290,
29045,STATE,3,290,
29049,STATE,4,290,
29056,STATE,5,290,
29077,STATE,6,290,
29097,STATE,7,290,
29099,STATE,0,291,
29111,STATE,1,291,
29117,STATE,2,291,
29143,STATE,3,291,
29145,STATE,4,291,
29171,STATE,5,291,
29182,STATE,6,291,
29193,STATE,7,291,
29195,STATE,0,292,
29212,STATE,1,292,
29235,STATE,2,292,
29242,STATE,4,292,
29245,STATE,3,292,
29263,STATE,5,292,
29280,STATE,6,292,
29287,STATE,7,292,
29300,STATE,0,293,
29315,STATE,2,293,
29322,STATE,1,293,
29347,STATE,3,293,
29359,STATE,4,293,
29366,STATE,5,293,
29384,STATE,6,293,
29384,STATE,7,293,
29395,STATE,0,294,
29407,STATE,1,294,
29427,STATE,2,294,
29429,STATE,3,294,
29453,STATE,4,294,
29455,STATE,5,294,
29471,STATE,6,294,
29477,STATE,7,294,
29495,STATE,0,295,
29510,STATE,1,295,
29516,STATE,2,295,
29541,STATE,3,295,
29542,STATE,4,295,
29553,STATE,5,295,
29565,STATE,6,295,
29587,STATE,7,295,
29590,STATE,0,296,
29612,STATE,1,296,
29617,STATE,2,296,
29636,STATE,3,296,
29660,STATE,4,296,
29661,STATE,5,296,
29675,STATE,6,296,
29689,STATE,7,296,
29707,STATE,0,297,
29709,STATE,1,297,
29727,STATE,2,297,
29741,STATE,3,297,
29742,STATE,4,297,
29756,STATE,5,297,
29767,STATE,6,297,
29784,STATE,7,297,
29804,STATE,0,298,
29813,STATE,1,298,
29822,STATE,2,298,
29828,STATE,3,298,
29854,STATE,5,298,
29855,STATE,4,298,
29872,STATE,6,298,
29886,STATE,7,298,
29904,STATE,0,299,
29906,STATE,1,299,
29932,STATE,2,299,
29935,STATE,3,299,
29942,STATE,4,299,
29963,STATE,5,299,
29977,STATE,6,299,
29993,STATE,7,299,
